order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status,created_at
ORD-20251229-344161,2025-12-29T12:01:36.245498,REST-AUH-001,CUST-10137,delivery,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 6.06, ""subtotal"": 12.12}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.16, ""subtotal"": 8.16}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.55, ""subtotal"": 9.55}]",29.83,card,completed,2025-12-29T12:01:36.245498
ORD-20251229-779061,2025-12-29T12:15:51.245498,REST-AUH-001,CUST-10038,dine_in,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 18.7, ""subtotal"": 37.4}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 34.53, ""subtotal"": 103.59}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.33, ""subtotal"": 129.99}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.35, ""subtotal"": 40.35}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 52.14, ""subtotal"": 104.28}]",415.61,wallet,delivered,2025-12-29T12:15:51.245498
ORD-20251229-228018,2025-12-29T12:36:36.245498,REST-AUH-002,CUST-10414,takeaway,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 40.02, ""subtotal"": 80.04}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 51.96, ""subtotal"": 51.96}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 43.21, ""subtotal"": 86.42}]",218.42,card,completed,2025-12-29T12:36:36.245498
ORD-20251229-842240,2025-12-29T12:50:15.245498,REST-DXB-001,CUST-10223,takeaway,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.86, ""subtotal"": 8.86}]",8.86,card,completed,2025-12-29T12:50:15.245498
ORD-20251229-249207,2025-12-29T13:20:20.245498,REST-DXB-001,CUST-10292,dine_in,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 46.96, ""subtotal"": 140.88}]",140.88,wallet,delivered,2025-12-29T13:20:20.245498
ORD-20251229-445700,2025-12-29T13:40:49.245498,REST-AUH-001,CUST-10255,delivery,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 52.14, ""subtotal"": 104.28}]",104.28,card,completed,2025-12-29T13:40:49.245498
ORD-20251229-714407,2025-12-29T13:55:03.245498,REST-AUH-002,CUST-10392,takeaway,"[{""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 10.08, ""subtotal"": 20.16}]",20.16,wallet,delivered,2025-12-29T13:55:03.245498
ORD-20251229-951177,2025-12-29T13:57:40.245498,REST-DXB-002,CUST-10302,delivery,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 43.36, ""subtotal"": 130.08}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 62.25, ""subtotal"": 186.75}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 39.26, ""subtotal"": 78.52}]",395.35,card,completed,2025-12-29T13:57:40.245498
ORD-20251229-739535,2025-12-29T14:02:04.245498,REST-AUH-002,CUST-10077,takeaway,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 20.98, ""subtotal"": 41.96}]",41.96,card,completed,2025-12-29T14:02:04.245498
ORD-20251229-985866,2025-12-29T14:02:25.245498,REST-DXB-002,CUST-10188,delivery,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 51.21, ""subtotal"": 102.42}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 35.81, ""subtotal"": 107.43}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 39.7, ""subtotal"": 39.7}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 50.9, ""subtotal"": 101.8}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 47.43, ""subtotal"": 142.29}]",493.64,wallet,completed,2025-12-29T14:02:25.245498
ORD-20251229-911530,2025-12-29T14:22:31.245498,REST-AUH-001,CUST-10100,takeaway,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 54.22, ""subtotal"": 162.66}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.51, ""subtotal"": 25.02}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 17.13, ""subtotal"": 34.26}]",221.94,cash,delivered,2025-12-29T14:22:31.245498
ORD-20251229-761195,2025-12-29T14:28:43.245498,REST-DXB-001,CUST-10177,takeaway,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 37.71, ""subtotal"": 75.42}]",75.42,cash,completed,2025-12-29T14:28:43.245498
ORD-20251229-107777,2025-12-29T15:04:32.245498,REST-DXB-001,CUST-10016,dine_in,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 49.79, ""subtotal"": 149.37}]",149.37,wallet,completed,2025-12-29T15:04:32.245498
ORD-20251229-779930,2025-12-29T15:04:36.245498,REST-AUH-002,CUST-10406,delivery,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 7.75, ""subtotal"": 15.5}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.6, ""subtotal"": 25.8}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 40.15, ""subtotal"": 120.45}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 40.02, ""subtotal"": 120.06}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 48.39, ""subtotal"": 96.78}]",378.59,wallet,delivered,2025-12-29T15:04:36.245498
ORD-20251229-575739,2025-12-29T15:16:46.245498,REST-AUH-001,CUST-10179,dine_in,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 46.61, ""subtotal"": 139.83}]",139.83,card,completed,2025-12-29T15:16:46.245498
ORD-20251229-383877,2025-12-29T15:19:32.245498,REST-SHJ-001,CUST-10204,delivery,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 34.27, ""subtotal"": 34.27}]",34.27,wallet,completed,2025-12-29T15:19:32.245498
ORD-20251229-188881,2025-12-29T15:20:32.245498,REST-DXB-002,CUST-10461,takeaway,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 51.21, ""subtotal"": 102.42}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 47.43, ""subtotal"": 47.43}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 39.91, ""subtotal"": 119.73}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.86, ""subtotal"": 17.72}]",287.3,wallet,delivered,2025-12-29T15:20:32.245498
ORD-20251229-998564,2025-12-29T15:21:08.245498,REST-SHJ-001,CUST-10381,takeaway,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 56.86, ""subtotal"": 170.58}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 21.76, ""subtotal"": 21.76}]",192.34,wallet,delivered,2025-12-29T15:21:08.245498
ORD-20251229-905882,2025-12-29T15:22:47.245498,REST-DXB-002,CUST-10426,delivery,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 51.21, ""subtotal"": 102.42}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 35.81, ""subtotal"": 71.62}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.96, ""subtotal"": 23.92}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 39.91, ""subtotal"": 79.82}]",277.78,cash,delivered,2025-12-29T15:22:47.245498
ORD-20251229-103696,2025-12-29T15:23:27.245498,REST-DXB-002,CUST-10482,takeaway,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 57.1, ""subtotal"": 171.3}]",171.3,wallet,completed,2025-12-29T15:23:27.245498
ORD-20251229-980852,2025-12-29T15:32:07.245498,REST-DXB-002,CUST-10100,takeaway,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 46.43, ""subtotal"": 92.86}]",92.86,wallet,completed,2025-12-29T15:32:07.245498
ORD-20251229-901293,2025-12-29T15:50:59.245498,REST-AUH-001,CUST-10286,takeaway,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 43.76, ""subtotal"": 43.76}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 37.58, ""subtotal"": 37.58}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 12.51, ""subtotal"": 12.51}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 18.57, ""subtotal"": 55.71}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 18.34, ""subtotal"": 18.34}]",167.9,card,delivered,2025-12-29T15:50:59.245498
ORD-20251229-857115,2025-12-29T16:07:56.245498,REST-AUH-002,CUST-10377,takeaway,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.39, ""subtotal"": 55.17}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.02, ""subtotal"": 40.02}]",95.19,card,completed,2025-12-29T16:07:56.245498
ORD-20251229-569174,2025-12-29T16:25:11.245498,REST-AUH-001,CUST-10172,takeaway,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.06, ""subtotal"": 18.18}]",18.18,card,delivered,2025-12-29T16:25:11.245498
ORD-20251229-738124,2025-12-29T17:17:19.245498,REST-DXB-002,CUST-10092,dine_in,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.15, ""subtotal"": 24.3}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.96, ""subtotal"": 23.92}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 37.45, ""subtotal"": 37.45}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 46.43, ""subtotal"": 46.43}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 45.19, ""subtotal"": 135.57}]",267.67,cash,delivered,2025-12-29T17:17:19.245498
ORD-20251229-936307,2025-12-29T17:23:19.245498,REST-AUH-001,CUST-10217,takeaway,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 40.2, ""subtotal"": 80.4}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 48.91, ""subtotal"": 48.91}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 54.22, ""subtotal"": 54.22}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 52.14, ""subtotal"": 156.42}]",339.95,cash,completed,2025-12-29T17:23:19.245498
ORD-20251229-641866,2025-12-29T17:24:14.245498,REST-AUH-001,CUST-10240,takeaway,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 40.35, ""subtotal"": 80.7}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 52.14, ""subtotal"": 104.28}]",184.98,wallet,delivered,2025-12-29T17:24:14.245498
ORD-20251229-729672,2025-12-29T17:30:43.245498,REST-DXB-001,CUST-10338,takeaway,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 40.14, ""subtotal"": 80.28}]",80.28,cash,completed,2025-12-29T17:30:43.245498
ORD-20251229-586421,2025-12-29T18:17:12.245498,REST-SHJ-001,CUST-10362,takeaway,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 49.83, ""subtotal"": 149.49}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 10.46, ""subtotal"": 31.38}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 40.04, ""subtotal"": 80.08}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 40.27, ""subtotal"": 120.81}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 56.86, ""subtotal"": 113.72}]",495.48,cash,delivered,2025-12-29T18:17:12.245498
ORD-20251229-570147,2025-12-29T18:45:00.245498,REST-DXB-002,CUST-10029,delivery,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 12.15, ""subtotal"": 12.15}]",12.15,wallet,completed,2025-12-29T18:45:00.245498
ORD-20251229-436467,2025-12-29T19:32:59.245498,REST-DXB-001,CUST-10177,delivery,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.64, ""subtotal"": 23.28}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 46.35, ""subtotal"": 46.35}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 17.91, ""subtotal"": 35.82}]",105.45,card,completed,2025-12-29T19:32:59.245498
ORD-20251229-994520,2025-12-29T19:37:13.245498,REST-SHJ-001,CUST-10451,dine_in,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 40.27, ""subtotal"": 120.81}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 18.36, ""subtotal"": 18.36}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.24, ""subtotal"": 38.24}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 17.8, ""subtotal"": 17.8}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.37, ""subtotal"": 16.74}]",211.95,card,delivered,2025-12-29T19:37:13.245498
ORD-20251229-107724,2025-12-29T19:44:54.245498,REST-AUH-001,CUST-10354,dine_in,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 20.51, ""subtotal"": 41.02}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 18.57, ""subtotal"": 55.71}]",96.73,card,delivered,2025-12-29T19:44:54.245498
ORD-20251229-106978,2025-12-29T19:50:01.245498,REST-SHJ-001,CUST-10033,delivery,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 51.61, ""subtotal"": 154.83}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 10.46, ""subtotal"": 20.92}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 50.28, ""subtotal"": 100.56}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 14.56, ""subtotal"": 29.12}]",305.43,card,delivered,2025-12-29T19:50:01.245498
ORD-20251229-103127,2025-12-29T19:50:13.245498,REST-AUH-001,CUST-10093,dine_in,"[{""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.55, ""subtotal"": 19.1}]",19.1,wallet,completed,2025-12-29T19:50:13.245498
ORD-20251229-376609,2025-12-29T19:50:41.245498,REST-AUH-002,CUST-10388,takeaway,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 18.79, ""subtotal"": 18.79}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 20.67, ""subtotal"": 62.01}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 63.17, ""subtotal"": 63.17}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.25, ""subtotal"": 18.75}]",162.72,card,completed,2025-12-29T19:50:41.245498
ORD-20251229-177049,2025-12-29T19:55:08.245498,REST-DXB-001,CUST-10290,dine_in,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 39.87, ""subtotal"": 119.61}]",119.61,wallet,completed,2025-12-29T19:55:08.245498
ORD-20251229-259364,2025-12-29T20:07:10.245498,REST-AUH-001,CUST-10001,dine_in,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 6.06, ""subtotal"": 12.12}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.79, ""subtotal"": 8.79}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 48.31, ""subtotal"": 96.62}]",117.53,cash,delivered,2025-12-29T20:07:10.245498
ORD-20251229-276778,2025-12-29T20:16:58.245498,REST-AUH-001,CUST-10305,dine_in,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 43.76, ""subtotal"": 131.28}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 34.53, ""subtotal"": 69.06}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 54.22, ""subtotal"": 108.44}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.55, ""subtotal"": 28.65}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 37.58, ""subtotal"": 75.16}]",412.59,cash,completed,2025-12-29T20:16:58.245498
ORD-20251229-809882,2025-12-29T20:36:20.245498,REST-AUH-002,CUST-10203,dine_in,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 57.2, ""subtotal"": 114.4}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 63.17, ""subtotal"": 63.17}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 43.21, ""subtotal"": 86.42}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.4, ""subtotal"": 24.8}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 17.42, ""subtotal"": 52.26}]",341.05,card,completed,2025-12-29T20:36:20.245498
ORD-20251229-137840,2025-12-29T20:41:40.245498,REST-AUH-002,CUST-10085,takeaway,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 36.51, ""subtotal"": 109.53}]",109.53,wallet,completed,2025-12-29T20:41:40.245498
ORD-20251229-966601,2025-12-29T20:51:23.245498,REST-AUH-001,CUST-10372,dine_in,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 46.61, ""subtotal"": 46.61}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 22.34, ""subtotal"": 67.02}]",113.63,card,delivered,2025-12-29T20:51:23.245498
ORD-20251229-342817,2025-12-29T21:14:05.245498,REST-SHJ-001,CUST-10471,dine_in,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 5.77, ""subtotal"": 11.54}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 56.86, ""subtotal"": 56.86}]",68.4,card,completed,2025-12-29T21:14:05.245498
ORD-20251229-599577,2025-12-29T21:27:55.245498,REST-AUH-002,CUST-10068,takeaway,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.12, ""subtotal"": 24.24}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 14.42, ""subtotal"": 14.42}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 22.53, ""subtotal"": 45.06}]",83.72,wallet,completed,2025-12-29T21:27:55.245498
ORD-20251229-705337,2025-12-29T21:38:39.245498,REST-AUH-002,CUST-10207,delivery,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 42.56, ""subtotal"": 85.12}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 14.42, ""subtotal"": 14.42}]",99.54,cash,delivered,2025-12-29T21:38:39.245498
ORD-20251229-819296,2025-12-29T22:10:37.245498,REST-SHJ-001,CUST-10053,dine_in,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.27, ""subtotal"": 40.27}]",40.27,wallet,completed,2025-12-29T22:10:37.245498
ORD-20251229-629785,2025-12-29T22:29:26.245498,REST-AUH-002,CUST-10165,takeaway,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 12.12, ""subtotal"": 36.36}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 20.67, ""subtotal"": 62.01}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 50.0, ""subtotal"": 50.0}]",148.37,cash,delivered,2025-12-29T22:29:26.245498
